Coord,AbsComplVal,RealComplVal,ImagComplVal
10.75,0.0717129367132012,-0.0630531175541489,0.0341621085229568
11,0.16747419850788,-0.166640231478208,0.0166925258348248
11.25,0.23179739368966,-0.101226102637815,0.20852651597837
11.5,0.125351034396371,0.080978671251469,0.0956835232764074
11.75,0.0277541474115049,-0.0276346477765824,-0.00257273022366769
12,0.222407980848237,-0.221476302231758,-0.0203361130685469
12.25,0.0506070855864754,0.0410651869839325,0.0295757929653883
12.5,0.338330171112969,-0.336082451811634,-0.0389344355245022
12.75,0.0857516358911589,0.0711167011831434,0.0479140675672331
13,0.169554532327151,-0.143186700669811,0.0908091855704747
13.25,0.138255022859744,-0.124176842414937,-0.0607829182731805
13.5,0.245458049168996,-0.00785905127537538,0.245332201748773
13.75,0.101862880836035,-0.0529767670286307,-0.0870029232118689
14,0.137256312955537,-0.115910205106263,0.0735127186163889
14.25,0.255199722357164,-0.254039548771044,-0.0243065001877633
14.5,0.364014761090172,-0.340489694526815,-0.128738161446292
14.75,0.200462332759005,-0.199772291679513,-0.01661861403059
15,0.141754135829403,-0.130191862617493,-0.0560741824098114
15.25,0.0916737068926416,-0.0710593778819203,-0.0579191967353867
15.5,0.115772177046486,0.115681259001899,0.00458729700569878
15.75,0.27235715471543,-0.269429591713653,0.0398260572201024
16,0.194846671392795,0.106776893923374,-0.162984417282538
16.25,0.0548234395536394,0.0546944204412577,-0.00375897553682984
16.5,0.238501076540706,0.236217085365818,-0.0329279834237371
16.75,0.251747673345715,-0.0201921164872743,0.250936584552244
17,0.0958007867495702,-0.010160888486419,0.0952604172098946
17.25,0.24230001799367,-0.201009255168056,0.135294412510333
17.5,0.173422415117667,-0.0839091949167936,0.151771476482441
17.75,0.192755796872881,0.192147454296943,0.0153020598385744
18,0.0541787460338273,0.046609658317436,0.0276202149399642
18.25,0.149652798049227,-0.109384044899865,-0.10213271114245
18.5,0.228549691095288,0.0516657816384965,-0.222633349495162
18.75,0.144964660842234,0.144545360947412,-0.0110177820674705
19,0.10350002696678,-0.0164945485894263,-0.10217722568633
19.25,0.127578245622193,-0.0404641322609294,0.120991168092578
19.5,0.268836593607583,-0.213612996645529,-0.16322561602471
19.75,0.146595358373879,0.144302642101704,-0.0258253088894124
20,0.0603215460385988,0.0597966438881159,0.00794042166415918
20.25,0.105302289640372,-0.0899686667807945,-0.0547193859723506
20.5,0.0698540694149049,0.0462569997931854,-0.0523438724585371
20.75,0.0710917151718924,0.047817877081888,-0.052606868348752
21,0.2219948549809,-0.0665387285384747,0.211788368997152
21.25,0.0373760057805029,0.0368815816630274,0.00605926910919359
21.5,0.0717555753615571,-0.0470115801284169,-0.0542104595931222
21.75,0.168607304536965,0.152275431897,-0.0723920989045287
22,0.0791646288830509,-0.0498277882810711,-0.0615160953020259
22.25,0.140984829113782,0.126555578654118,-0.0621321780703325
22.5,0.277824831794997,0.0971244797162642,-0.26029497229444
22.75,0.162589978600562,0.0913445401086178,0.134505301507697
23,0.475323313298496,0.339123560138204,-0.333057747431658
23.25,0.239803511921281,0.0674511205741225,0.230121860463266
23.5,0.204501991742913,-0.155929683297323,0.132314014728657
23.75,0.323325195970288,0.142836354275267,0.290063714115668
24,0.119706466304893,0.0242164521601078,-0.117231401595228
24.25,0.178933493412808,0.174347765268256,0.0402498672156377
24.5,0.204180823912616,0.174813177903262,0.105499581444654
24.75,0.196193657457513,-0.196172297116284,0.00289500788884498
25,0.0969579800483037,-0.0760348577861335,0.0601626985472701
25.25,0.272188010932498,0.245324984202057,0.117906596175321
25.5,0.291137092577541,-0.130874489131412,-0.26006282850322
25.75,0.0271603734583738,0.00818067152100421,-0.0258990829927194
26,0.173637088864494,-0.167660670961867,-0.0451634591451181
26.25,0.067536155657771,0.0666066093201942,-0.0111665534475815
26.5,0.055734325225906,-0.0209530955358043,0.0516457432500929
26.75,0.181580027072143,-0.155051347635446,0.0945007186636812
27,0.118953720665336,-0.00367299991116622,-0.118897000516327
27.25,0.127347284884,0.127248783853612,0.00500779143969252
27.5,0.0793865185153058,-0.0621558432789124,0.049384921466661
27.75,0.0415685591361254,-0.038748995416315,0.0150486033531339
28,0.213538807227415,0.122957827169237,-0.174585781007296
28.25,0.084407086810851,-0.0839459490796379,0.00881101225815594
28.5,0.196387715105596,-0.0494785622598902,-0.190052641447287
28.75,0.109696440345041,0.109665041775288,-0.00262443075685732
29,0.315168642355063,0.117451758405653,-0.292465993871687
29.25,0.157881042253416,-0.0357470463733349,0.153780922674458
29.5,0.0770271455772817,0.0180682035275328,0.0748780420221536
29.75,0.393014417476236,0.390540808142929,0.0440251010135467
30,0.106369288541077,-0.0370966306410318,0.0996908498299506
30.25,0.123715998537821,0.00647429278832456,-0.123546476384805
30.5,0.172299090970348,0.126123515988184,-0.117387543904737
30.75,0.488602847615476,0.485919324759933,-0.0511385619938917
31,0.0463445479213979,-0.0447585934738375,-0.0120202093277321
31.25,0.112043874809025,0.1011121988024,-0.048271659755641
31.5,0.0312573733188904,0.00964489142708554,-0.0297321283489127
31.75,0.0301842300979201,-0.0229812884079741,-0.0195690605220001
32,0.0554099592118584,-0.00663638692585556,0.0550111075004871
32.25,0.0761449206025553,0.0714402965760697,0.026350198456419
32.5,0.271369862296054,-0.232099798100174,-0.140610404609468
32.75,0.202139691412173,-0.177912438360545,0.0959563396593145
33,0.242355131463581,0.112457120519235,-0.2146844330436
33.25,0.191387996723157,0.119548439347645,0.149457472008748
33.5,0.273246607840955,0.0808927544446605,-0.260998220252446
33.75,0.212727815283752,0.112795925592626,-0.180361311164842
34,0.0451516172736351,0.0136816009257674,-0.0430288547202092
34.25,0.0141633734611846,0.00889374585816098,-0.0110228141783953
34.5,0.397421291067789,-0.165466078017161,-0.361337321099837
34.75,0.109270513652727,-0.103062187721939,-0.0363074457363593
35,0.119709816034168,-0.0510769227343987,-0.108266282927413
35.25,0.15173962497655,-0.042181814075184,0.145758733355332
35.5,0.0639087847731626,0.00367138606791402,0.0638032420455477
35.75,0.265056586473615,0.237475120958144,-0.117730883624307
36,0.14977595558174,-0.0241011407141411,0.147824124846727
36.25,0.316234310476007,-0.315753875459114,-0.0174249606824862
36.5,0.310910153167068,-0.2634839249465,0.165049521771973
36.75,0.207543291087458,-0.183913399473372,0.0961773318904248
37,0.343298019153431,-0.302269758738612,-0.162746806133855
37.25,0.0619978631580149,-0.0495189886303445,-0.0373042196163886
37.5,0.417115603583511,-0.289246302318875,0.30053619307447
37.75,0.200514524432703,0.137964701268491,-0.145505380355398
38,0.164887316505659,0.155980888513741,0.0534582974186549
38.25,0.139750036929524,-0.124755980373003,0.0629763303390585
38.5,0.117177844915042,-0.0872519697131407,-0.0782159901817453
38.75,0.121923426108367,0.0422732470418581,0.114360370839467
39,0.427162815262693,-0.176360268500093,-0.389056713652039
39.25,0.225938017671359,-0.0743422965234412,-0.213357003111883
39.5,0.0620349043343486,0.0520947576412943,0.0336818286627462
39.75,0.317300798867656,-0.244406491525017,0.202349360914446
40,0.244976842288721,0.171375762303352,0.175054281160724
40.25,0.223898763308671,-0.220594654573023,-0.0383230294334974
40.5,0.11361778430341,-0.10534797800774,-0.0425535479096276
40.75,0.140078296329614,-0.0748509638679471,-0.118402965801733
41,0.308080894101509,-0.295343272195622,-0.0876709123892745
41.25,0.0834272879060834,0.0701971856225125,-0.045082895848016
41.5,0.167548325522794,-0.116085102215254,-0.120816763858193
41.75,0.277954144046701,0.27757074011499,-0.014594191473009
42,0.213137722921292,0.181940896761185,0.111018912883389
42.25,0.216535351953055,0.159863946889179,-0.146051624881229
42.5,0.140030047263169,-0.0132263606765116,-0.139404008262963
42.75,0.174765689380697,0.154341363893449,0.0819865206983453
43,0.0824069068129282,0.0678363585328035,-0.0467881048075638
43.25,0.320843220100338,0.320678789510927,-0.0102706300761159
43.5,0.288119933650014,-0.288000802434956,-0.00828456174519732
43.75,0.063952455350601,-0.0287884323798546,0.057106415633282
44,0.0771427572229666,0.0654615908671012,0.0408140308363413
44.25,0.0593115004630453,0.0461547015706134,-0.0372504712736018
44.5,0.0537667723788096,0.0133719868359639,-0.052077401817809
44.75,0.234236708467336,0.205515817245051,0.112383648524643
45,0.180463358022651,0.171795977239249,-0.0552554593974457
45.25,0.0468917253967806,0.0370377770356422,0.028758250693412
45.5,0.102153080483204,0.0251578581092102,0.099006737283706
45.75,0.176828668346444,-0.161693439290953,-0.0715793939583165
46,0.0563015528277387,0.0408462837254979,-0.0387484961854105
46.25,0.164577931904794,0.140217484322962,0.0861681655845079
46.5,0.196513080509317,0.187830881110345,-0.0577663475786093
46.75,0.133103650558179,-0.120442245721294,-0.0566590437399469
47,0.217202278361037,0.143688530304412,0.162881662516637
47.25,0.0971092049661243,0.0779228683324413,-0.0579501879202973
47.5,0.11127018827085,-0.0984595868890858,0.0518340095638084
47.75,0.101924317509022,-0.0387606005507893,0.094266549446885
48,0.0256692410053248,-0.0237151385475106,0.0098235501455344
48.25,0.227869113990803,-0.149144877132983,0.172279246387779
48.5,0.198381772143108,-0.185016563756198,0.0715835082577614
48.75,0.131466511654825,-0.0159366732341729,0.130496996643277
49,0.31003539773424,-0.0728185284121836,0.301362588534331
49.25,0.294193415527709,0.208100095759031,0.207952196153206
49.5,0.152187357135331,-0.115675806151146,0.0988943858018207
49.75,0.17804450250518,-0.109254883908429,-0.140581702986102
50,0.264060712863958,-0.16468309184688,0.2064159377034
50.25,0.348035697081589,0.165403976068879,-0.306219481979304
50.5,0.28468848330193,-0.218693902654314,0.182264943054276
50.75,0.206029086362082,0.114445886424381,0.171318777452245
51,0.0980693671557411,-0.0412898403141439,-0.0889536388303482
51.25,0.214919945458626,-0.137740432187361,-0.164979260201935
51.5,0.0656868671837319,-0.0292127579255291,0.0588334878687102
51.75,0.12889888248606,-0.0927472780911826,0.0895146039081436
52,0.354219816496154,-0.187228797847688,0.300694289362266
52.25,0.39448900578606,0.393909151296786,0.0213812116289025
52.5,0.214341415014841,0.212246094725532,0.0298971146488219
52.75,0.106793403930702,-0.0181146508976348,-0.105245857619019
53,0.147823561180727,-0.121475887257754,-0.084234280759639
53.25,0.232185929481458,-0.214693447145676,-0.0884139672329841
53.5,0.210076844122111,0.107198345538869,-0.180667637251487
53.75,0.295957854990822,-0.00893005575423802,-0.295823099224849
54,0.111349294483605,0.107691623789071,-0.0283051152209221
54.25,0.146386784045832,0.105254235141452,-0.101738078063569
54.5,0.193119495083948,0.158858295308419,0.109814304137403
54.75,0.158873939786673,0.0114319219927172,-0.158462108729159
55,0.15254557813393,-0.143755505687112,0.0510343804984211
55.25,0.238157727230406,-0.0962035525754541,-0.217862294836473
55.5,0.175336920008206,-0.0343469366115442,0.171939883282986
55.75,0.168806163437127,-0.111798171228779,0.126478020716102
56,0.0310900361615916,0.00763965066341345,-0.0301367895813419
56.25,0.176964060525379,0.175688707789422,-0.0212074673856386
56.5,0.125749090024779,0.0633539451581405,0.108623714146402
56.75,0.114185104728701,-0.0129399310872226,0.113449532063214
57,0.0925470953379732,-0.0816220435012402,0.0436211745621041
57.25,0.172382854639903,0.166720502592491,-0.0438192034285129
57.5,0.14192634901296,-0.0284927736528823,-0.139036867030706
57.75,0.0903284703524153,-0.0498507135516362,0.0753268804252499
58,0.0629463037900367,-0.0454007081201128,0.043600606223078
58.25,0.0800725227692274,-0.0198802645253214,-0.0775653529936639
58.5,0.167633708084949,-0.14672006264918,0.0810819542347775
58.75,0.235244270121325,-0.221968485481089,-0.0779092939137957
59,0.372165849986735,-0.214751062645207,-0.303956248478466
59.25,0.00297365684619955,-0.000468085257234629,0.0029365849606148
59.5,0.317313104683086,0.214666797192862,-0.233678780779467
59.75,0.0709855749904845,0.0118260138855309,0.0699935515051845
60,0.217503888095708,-0.0838702198267204,0.200683152165218
60.25,0.0574727555680825,-0.0486636797504147,-0.0305771794928447
60.5,0.252479054708469,0.24250395937894,-0.0702673661952651
60.75,0.0177239061810971,0.0107229537687321,-0.0141122327358206
61,0.0957240592384423,0.0362735882093335,-0.0885851133966905
61.25,0.200931312986727,-0.177674901685237,0.0938350779277725
61.5,0.0320266841329063,-0.0276781784959786,-0.0161129429867328
61.75,0.290111715204542,0.275417651216322,0.0911587883717531
62,0.262273968830102,-0.251816012913632,-0.073323463953736
62.25,0.201872682988915,-0.121093201195865,-0.161520948366708
62.5,0.201094042489681,-0.146872378850733,0.137358357064899
62.75,0.053424433497772,0.0155646664072343,-0.0511068611263632
63,0.218459240531163,-0.205158644172569,0.0750624439698437
63.25,0.234838669041852,-0.201650649651797,0.120358697119721
63.5,0.357858882954737,-0.231966952228043,-0.272496446185349
63.75,0.184360042388748,0.0242394163156806,0.182759612404536
64,0.169633037099849,-0.0884347117046511,-0.144757276298755
64.25,0.227421598499892,-0.217114101927879,-0.067690842868858
64.5,0.131674940143854,-0.130046003509047,-0.0206476834829626
64.75,0.159441806976057,-0.0725749794238954,0.141966764326766
65,0.0936560148321744,-0.056056991583066,0.0750270805036457
65.25,0.183119455513945,-0.130100834155422,-0.128866240496831
65.5,0.293066108185931,0.232449989278947,0.178478979858875
65.75,0.238117516604623,-0.137905325355255,-0.194118708404456
66,0.282810037609689,0.206367668898154,0.193375030979533
66.25,0.0345132451167361,0.0340500636631856,0.00563535739957257
66.5,0.045189536604665,0.00609826865542424,0.0447761693085801
66.75,0.0255215952554037,0.0253532156904018,0.00292682055080449
67,0.0757574694835718,-0.0602488736313304,-0.0459267613566457
67.25,0.0442255067821094,-0.0357926061637952,0.0259766201446195
67.5,0.0923221889793009,0.0137217659876972,0.0912967672818081
67.75,0.185173366359589,0.0748899495261363,0.169353686316287
68,0.24965462041085,0.155950268560965,0.194953695087446
68.25,0.0930129213439535,-0.0723322330023839,-0.058476077209619
68.5,0.131361434176112,0.12915008385825,0.0240017130266147
68.75,0.101840337499115,0.0674329250204229,0.07631680657053
69,0.186350858883576,0.0118038091786284,-0.185976645564761
69.25,0.161553903747723,-0.0551559663090462,0.15184690710266
69.5,0.156580048205758,0.0956332568947318,-0.123982223208909
69.75,0.255552437292808,-0.235692337317927,-0.0987733280592853
70,0.225435431979969,0.16749632494694,0.150884442939835
70.25,0.226332308418161,-0.152285434641826,-0.167437929483865
70.5,0.147052443636648,-0.0509319274583422,-0.137950570658072
70.75,0.133007706223188,0.125754364831016,0.0433230843858285
71,0.293119717038192,0.0220513435606637,0.292289080815071
71.25,0.212518224309078,-0.194772620981405,-0.0850154208336194
71.5,0.0865716400368355,-0.0648902337697813,-0.0573053786303743
71.75,0.184612832102231,0.184348668195777,-0.00987250278550623
72,0.0887268989558856,0.0432827087139291,0.0774536617902155
72.25,0.144665589191677,0.0710108223232439,0.126038072855592
72.5,0.332256862603973,-0.0382814853681538,-0.330044164658979
72.75,0.126283472936613,-0.0157240496449703,-0.125300717474781
73,0.187313607638025,-0.123645547676175,-0.140705956328191
73.25,0.0762247149887485,0.0626574160669653,-0.0434080106308402
73.5,0.194564803813677,-0.133097503910522,0.141917290475273
73.75,0.12393270641669,0.122357029246777,-0.0196995714082464
74,0.345716737192373,-0.324727804978424,-0.118625102945518
74.25,0.191884107960035,0.190286710637035,0.0247078660057037
74.5,0.150653975540913,-0.118434436453467,-0.0931123225369846
74.75,0.0134167986697439,0.00584944017959706,0.0120745408247998
75,0.0578873501745944,-0.0482636153084905,-0.0319619891056572
75.25,0.391114135453711,0.289208322976581,0.263303651461155
75.5,0.41195410486301,-0.00468129195667722,0.411927505781176
75.75,0.345714584371078,0.337669906547625,0.0741458566542014
76,0.200093893795891,-0.110625272975573,0.16673216640313
76.25,0.225776027906104,0.102292433017484,-0.201273626996736
76.5,0.116104324739932,-0.103146635877565,0.0533008980267364
76.75,0.121181977756508,0.0129208122783142,0.120491179523845
77,0.266879170440196,0.23411153531563,0.128126034228043
77.25,0.210966651507377,0.146331032251313,-0.151967618420833
77.5,0.177205028772587,0.00202883573559895,0.177193414233858
77.75,0.113743519393802,-0.0851944852020615,0.0753623771867891
78,0.170885958749097,0.164486535007621,-0.0463269975153251
78.25,0.0435749865865464,0.025459846954664,-0.0353634790293995
78.5,0.178990948366421,0.0134937169881548,0.178481593445807
78.75,0.195373830357426,0.183245823030504,0.0677635737723868
79,0.0143956696645174,-0.0126265338642282,-0.00691418452642127
79.25,0.0463378490374868,-0.0452932320872587,-0.00978362818746866
79.5,0.254012996947419,0.0267072530666715,-0.252605077644615
79.75,0.417429224758605,0.397500921200926,-0.127436946475442
80,0.24105371041212,0.228970082741325,0.0753630712808398
80.25,0.202750590625675,-0.20268345500889,0.00521718935053832
80.5,0.264364885126849,-0.0152353870464542,0.2639255112142
80.75,0.0986822349487555,-0.00223335798959342,-0.0986569592404495
81,0.281427867785782,0.0832474051969918,0.268833618237041
81.25,0.0968179221809361,-0.00333493707440058,-0.096760468426644
81.5,0.182478060602183,-0.16199181901701,-0.0840053163358982
81.75,0.124243292683429,-0.0788431653516256,0.096021617639761
82,0.12100222102332,-0.0571094293354417,-0.106677319864893
82.25,0.204648106044333,0.152981707559556,-0.135931763983608
82.5,0.35734277758516,-0.0433396638267135,-0.354704855100215
82.75,0.141387448467176,0.126420218622774,-0.0633114437319848
83,0.106150740929515,0.0677651296417513,-0.0817059790010598
83.25,0.222195582224825,0.0526014073328045,-0.215879523593224
83.5,0.362214676346723,-0.232047223085306,-0.278125076214568
83.75,0.0675427704761331,-0.0466587461406346,-0.0488363312726848
84,0.293563218707826,0.290570832004846,0.0418085513514915
84.25,0.135894066434155,-0.0931921014919251,-0.0989061651846304
84.5,0.162780094133304,-0.0327741714643281,0.159446582687978
84.75,0.126939349875831,0.0714373347555107,-0.104930004049975
85,0.140633109099995,0.135470147576085,-0.0377559331873103
85.25,0.137968609711531,-0.128376424209722,0.0505453358170491
85.5,0.20885947837,-0.0186378579941212,-0.208026229005814
85.75,0.167300702174853,-0.125563170600565,-0.110559554706647
86,0.34667254220089,-0.328985167739237,0.109318849809234
86.25,0.112565643726519,-0.0671924269510394,0.0903116930856405
86.5,0.174481824241152,0.0173426120138059,-0.173617800927954
86.75,0.207475984163419,0.0677500226875201,-0.196102571197881
87,0.20516553153801,0.0674416634948757,0.193764076537211
87.25,0.151765308148057,0.119638085196184,0.0933779274125588
87.5,0.14799850542419,0.143418173920502,-0.0365347094843063
87.75,0.105886945501146,-0.00225228940575509,-0.105862988905449
88,0.114266358572333,-0.0652907602026716,0.0937758888709573
88.25,0.0543102054163974,-0.00244673967764728,0.0542550631491763
88.5,0.108433137621137,0.0859432684354675,0.0661173195539077
88.75,0.0448615911233874,-0.0277026966741542,-0.0352862998216276
89,0.191424536057147,-0.150522387607332,-0.118263958303797
89.25,0.310999787101349,0.310961669266754,-0.00486906807493419
89.5,0.143244763383561,-0.0668236725516361,-0.126703034784191
89.75,0.220412165661741,-0.158445628897967,-0.153220447247834
90,0.199621137544847,0.183759487745416,-0.0779810824382504
90.25,0.331733382101025,0.328971966838194,-0.0427139536310391
90.5,0.276966588034702,-0.27235784932884,-0.0503159298488354
90.75,0.165315603321299,0.080409114974878,0.144442455429289
91,0.31604616215776,-0.140889653362386,0.282905076288984
91.25,0.148924305570808,-0.0742882320053043,-0.129072488839696
91.5,0.177059574504218,0.0978659748230021,0.147554545492703
91.75,0.285290626472105,0.2749027871941,0.0762836754867078
92,0.249964286537273,-0.00706369173414166,-0.249864460864632
92.25,0.03729407820707,-0.0193064054293962,-0.0319078513646851
92.5,0.272001578958838,-0.165695758245029,-0.215707613810236
92.75,0.104517401100787,0.0495868327944896,-0.0920056147540684
93,0.100178120197809,0.0986039479396803,0.0176894662744676
93.25,0.237042155319258,0.134551863498276,-0.195153220387316
93.5,0.183607158513436,-0.110361866997714,-0.146737340067744
93.75,0.275419902577943,0.0179335248936126,-0.274835426066099
94,0.204418276581354,0.0516828386621829,0.197776934924955
94.25,0.464807582712479,-0.421957815698629,-0.194929963622477
94.5,0.203856516713374,-0.0876887545222557,0.184033045230593
94.75,0.0635175864326228,0.0367718575925941,-0.0517910636636833
95,0.115091245375013,0.108615215087929,-0.038062183507707
95.25,0.207011940202212,-0.10349934537487,-0.1792814237261
95.5,0.19926231601107,0.00240044158329772,0.199247856857485
95.75,0.199007362626356,0.148234242660965,0.132780042484661
96,0.0257301031703009,0.0253813707393067,-0.00422187500385675
96.25,0.130758360539229,-0.118204064180004,-0.0559066012402504
96.5,0.292213093743554,0.276193282585733,-0.0954241206912399
96.75,0.0421797388675196,-0.0417023493172546,0.00632806703139442
97,0.181313775936196,-0.0301497416480009,-0.178789480738661
97.25,0.0950494889505588,0.0287866597183434,-0.0905855042047164
97.5,0.170140959277655,-0.169626450183125,-0.0132217026964109
97.75,0.258584395141715,-0.248355760513795,-0.0720090663071063
98,0.0835995979149781,0.0675198723997036,0.0492946204232648
98.25,0.226543665035934,0.225228686077428,0.0243735745377805
98.5,0.152355052762661,-0.145526693993512,0.0451003707039284
98.75,0.345953334026926,-0.34238316914342,0.0495729241789739
99,0.0466071501934047,-0.00646457346383339,-0.0461566434988646
99.25,0.18368627602867,-0.0508060713058064,-0.17652022864179
99.5,0.189766488823373,0.167368680381063,-0.0894373809313131
99.75,0.157826141044265,-0.0135546633797032,-0.157243002698331
100,0.135503783923138,0.00404689701184327,0.13544333900958
100.25,0.212507379720316,0.158069383482199,0.142033293425
100.5,0.226357837743468,-0.210047608840399,-0.0843674862036845
100.75,0.0731038893766256,-0.0449696560923708,-0.0576360015348376
101,0.0557584117882648,-0.0540209687136483,-0.013810699634296
101.25,0.252198216043999,0.18671743685951,-0.16953034816336
101.5,0.144377744402283,-0.0179968642434399,-0.143251687445887
101.75,0.298741989800543,0.188873999396519,-0.231459259529515
102,0.533676939961471,0.45936572058629,-0.271650899127683
102.25,0.125664378005155,0.0680940499060932,0.10561598490195
102.5,0.195423838437838,-0.192069071075888,-0.036054799483888
102.75,0.0964278340389722,0.0619721884595269,0.0738767557150722
103,0.303204043205357,0.0527774485553822,-0.298575338465955
103.25,0.322499333139545,-0.291807897496203,-0.137309762341565
103.5,0.242568745272083,-0.0996883368744812,0.221137585394416
103.75,0.170514489866493,-0.155297397235244,-0.0704124255113334
104,0.162288431448446,0.101367115136568,-0.126736904455202
104.25,0.151280971900195,0.0690722610036639,0.134591809627887
104.5,0.13587126072504,-0.062263753794456,0.120765162420439
104.75,0.281076357866277,-0.0347446922349044,0.278920643396779
105,0.245811372093915,-0.120068250324252,0.214492064922612
105.25,0.22596070328767,0.130002325363353,0.184817842294459
105.5,0.174602048301736,-0.147093660259382,-0.0940708795677979
105.75,0.0900622317401996,-0.0023577892701086,0.0900313635117406
106,4.01741890221992,-1.60662603273934,3.68217427980238
106.25,0.0378682243071881,-0.0378658111246854,0.000427504443451348
106.5,0.0455952610960409,-0.0257557841695262,0.0376240271133876
106.75,0.123204589354407,0.0418351721485308,-0.11588437862495
107,4.74907233949311,-2.80887022506739,-3.82935192225375
107.25,0.278241177100131,-0.131786412179462,0.245052023454065
107.5,0.278900618987752,-0.166882389887917,0.223463248023134
107.75,0.124293726345156,0.108752419717568,-0.0601817382130034
108,0.354875813183515,-0.166716928464839,0.31327672838229
108.25,0.169082349275572,-0.116955354336373,0.122107681693658
108.5,0.143483378796248,-0.143288185572956,0.0074817020789228
108.75,0.120447199023661,0.0446030907846693,-0.11188427970497
109,0.15701343245777,0.071443947967133,-0.139817667950228
109.25,0.172469002388891,-0.0496308264640059,0.165173659672234
109.5,0.188236341956572,0.188122051054266,0.0065585318728694
109.75,0.125953443615347,-0.123883090468904,-0.0227431276309528
110,0.365232895415449,-0.114351861960795,0.346869888516792
110.25,0.271623668065583,-0.15142208474782,0.225501151447229
110.5,0.105925488460394,-0.10567586245215,0.00726781951944965
110.75,0.140291543341418,0.0320879609448001,0.136572617663725
111,0.280226112728579,0.108058674030714,0.258553664104174
111.25,0.164533705642037,-0.131737591383673,-0.098572548454065
111.5,0.210031917047316,-0.210016650523399,-0.00253232728987263
111.75,0.0563166660585009,-0.00565396009629736,0.0560321301680936
112,0.166452686239554,-0.163098443925923,0.033247471261828
112.25,0.115631533104478,-0.0840181395401405,-0.0794456019947321
112.5,0.0779064241838975,-0.0716523372508105,-0.030583549428042
112.75,0.0586178076249575,0.0585773489088216,-0.00217751362124322
113,0.152157122544263,0.148477293627963,0.033260836096907
113.25,0.0439184273093195,-0.0419210076168895,-0.013094173425943
113.5,0.357664407768647,-0.276251691109176,0.227175772792384
113.75,0.0973283386751526,-0.014614776799593,0.0962248086948646
114,0.240516493484264,0.223740932648188,0.088250658330038
114.25,0.228663641211646,-0.119417520476469,0.195003888718713
114.5,0.0870905003963734,-0.0637390890479286,-0.0593471464068067
114.75,0.0945525105384902,-0.0410817289370113,0.0851614278689433
115,0.108905565983773,-0.0805878608288023,0.0732531159015331
115.25,0.222341372897421,-0.221029325329039,0.0241189437268717
115.5,0.11180444323002,0.0031252658842019,0.111760754467424
115.75,0.238557831895089,0.0710293690712615,0.227738156416143
116,0.154871751493631,-0.0554587019919698,-0.144601493021583
116.25,0.111203015629547,-0.0983837911922223,0.0518337758199263
116.5,0.376370990606486,0.23642340523926,0.292846540060115
116.75,0.0795316644187353,0.078158341865625,0.0147159519580084
117,0.148314436358095,-0.0123068307838802,0.147802956493693
