Coord,AbsComplVal,RealComplVal,ImagComplVal
8.25,0.300977136036573,-0.0816373789836379,-0.289693932917933
8.5,0.191355281755501,-0.18919336638898,-0.0286829909551368
8.75,0.122056301019737,-0.0683439341055486,-0.101127875927446
9,0.145715540171749,-0.13881270254407,0.0443176292230998
9.25,0.0544586337742824,-0.0536879569653726,0.00912940685070582
9.5,0.0493914730345455,-0.0300488344949193,0.0391993004276758
9.75,0.119303461017016,0.0253830785225216,0.116571931164231
10,0.182729110321713,0.0460715483611139,-0.17682573396023
10.25,0.0985326822654269,0.0840713471873006,0.0513877228190929
10.5,0.12625695724547,-0.0901118698563775,0.0884345529975236
10.75,0.178937988167015,-0.176226229709749,0.0310341678081677
11,0.177385825296571,-0.17061562705518,-0.0485390442913051
11.25,0.361390354981149,0.361358993373735,-0.00476094332268528
11.5,0.180563467781418,0.119904367163764,0.135004105983145
11.75,0.096850600516415,0.0943266122118585,0.0219665438570538
12,0.142068177202265,0.110607042177244,0.0891596836825668
12.25,0.179808633959405,-0.144739262792658,0.106685006690656
12.5,0.246508265691547,0.239653836756792,0.0577266280151819
12.75,0.127619254166757,0.0196655541247463,0.126094964273146
13,0.144017342321621,-0.143650168629148,-0.0102773509330126
13.25,0.0899163268041816,0.0763725611001996,-0.0474571147137356
13.5,0.24780691040831,0.0151006367395215,-0.247346387918185
13.75,0.205180042741404,0.0255807327018581,-0.203579164095445
14,0.137261284543965,-0.077257010272153,-0.113454901165475
14.25,0.275636057058112,0.137320576327881,0.238994341496868
14.5,0.128372495988277,-0.0976078747348441,-0.0833798567761247
14.75,0.166393606545334,-0.140411938056501,0.089282248797736
15,0.102848870519828,-0.0962622020339118,-0.0362143428324564
15.25,0.0791135211283995,0.0511055042907699,0.0603918591907867
15.5,0.423121668963178,0.0053391338286843,0.4230879818621
15.75,0.0595316401079704,-0.00909845394177204,0.0588322556920467
16,0.0867362737113211,0.0802788529992541,-0.032840324883432
16.25,0.0597348469243769,-0.0119114381068973,-0.0585351994897454
16.5,0.218405586894973,0.169822270907863,-0.137336800205313
16.75,0.222813565500505,-0.222395712082998,0.0136393628203198
17,0.107637634812244,0.0936019533042185,-0.053146352326467
17.25,0.101022035791411,-0.100909112050417,0.00477522990416481
17.5,0.116149606077254,-0.0256529045916702,-0.113281328902481
17.75,0.192814149597557,-0.0683989090367798,-0.180274472756427
18,0.113960950104594,0.0821751757191935,0.078957828264596
18.25,0.38945858307118,-0.38464316621746,0.0610542595567158
18.5,0.255078314489064,-0.25362256031748,0.0272129274534739
18.75,0.180657623945228,-0.180657406987317,-0.000279982417648042
19,0.502822980059309,-0.502623054580717,-0.0141779504750517
19.25,0.265112352608235,0.207236200201634,-0.165341213348219
19.5,0.126212632506907,-0.115561822414381,0.0507453821011395
19.75,0.161352525253521,0.0902693700134317,-0.133738843434009
20,0.119940919328384,0.111375116456753,-0.0445130044322177
20.25,0.168802928441309,0.135068755431515,0.101246530590156
20.5,0.246704774623589,0.183189833705637,0.165241431393512
20.75,0.0319282946517824,-0.031907337333043,-0.00115664328400723
21,0.183648792070269,-0.0906000125819087,0.159745161269526
21.25,0.0677755371125093,-0.0170036140934278,0.0656079304554785
21.5,0.149640173059341,-0.132468014533879,-0.0696017709450099
21.75,0.428944826641888,0.0210452762665211,0.428428244458398
22,0.30026068014708,-0.0874423158833613,-0.287246092115005
22.25,0.355532873771053,-0.0230201598527963,0.35478683258015
22.5,0.14097375703625,0.131605960281007,0.0505318848988385
22.75,0.240760085711289,0.195188079194945,0.140950461552614
23,0.185080353135285,0.184377759486886,-0.0161114531708948
23.25,0.365139048438958,-0.300979861855393,-0.206730857523535
23.5,0.254123699157562,-0.00872131238593165,0.253974000999689
23.75,0.260251206525051,0.186682302543595,-0.181329557476895
24,0.104098077197608,-0.0138688098095032,-0.103170081858585
24.25,0.193613567187079,0.121184128936442,-0.150998742686226
24.5,0.168630153447447,-0.134160182920558,-0.102162488078707
24.75,0.0811917979472059,0.0776352020024619,0.0237672771670806
25,0.26891253157741,-0.249067190550059,0.101387791330478
25.25,0.124859931132453,0.0222087577085151,0.122868928063385
25.5,0.30699605408033,-0.283503428953566,0.117781080791709
25.75,0.207200236067845,0.0882506310903325,-0.187466700879726
26,0.317761248695201,0.00135219317492973,0.31775837163787
26.25,0.215460858847372,-0.215357968613688,0.00665785624905358
26.5,0.323538700072232,-0.31023826132769,0.0918123720029174
26.75,0.0510304730764248,0.0470432284384027,-0.0197748284568027
27,0.0760217693236775,-0.0502166403902845,0.0570753750667946
27.25,0.155448225346113,-0.154862484291047,-0.0134819035177164
27.5,0.183279190995849,-0.162771393306714,0.0842421235076837
27.75,0.121592402987558,0.0615761825377837,0.104847919427914
28,0.169332864985124,0.145273093664966,-0.0870019966499628
28.25,0.0159535403084054,0.0107156848680958,-0.0118190332167897
28.5,0.16333899076668,-0.0739506634060701,0.145639710541046
28.75,0.174994917924549,-0.00847065296833052,0.174789786136689
29,0.00967578694239937,-0.00253114932742118,0.00933885089489073
29.25,0.154563088872254,-0.154093933384236,0.0120336252188177
29.5,0.113590440426696,-0.109036191616668,-0.0318417504868067
29.75,0.238629733554222,-0.0565692960173178,-0.231827661171535
30,0.108182943205,-0.0810138118662678,0.0716959656284311
30.25,0.0877959517970107,-0.0360566816371399,0.0800502645920734
30.5,0.275828284344986,0.072587971230005,0.26610567238864
30.75,0.13207570483808,0.0879798495412121,-0.0985065372611448
31,0.0760672438073138,0.075007690031257,-0.012651957027124
31.25,0.0517805952967745,0.0483747374820635,-0.0184692940533681
31.5,0.237524014128724,-0.206809009854373,-0.116823331277943
31.75,0.0881960167760161,-0.0314598798387931,0.0823942554774544
32,0.153538591904857,0.153054523406813,0.0121824492134946
32.25,0.0091660321535586,0.00784740437294749,0.00473649554496937
32.5,0.145869861758348,-0.136522212304571,0.0513780314615609
32.75,0.109008017667136,-0.070537587593953,0.0831095460951636
33,0.252122079270891,-0.0648594447080718,-0.243636604983812
33.25,0.103073432044129,0.0971236782824641,-0.0345126572468729
33.5,0.181295004313905,-0.166367936228066,-0.0720387977717062
33.75,0.0708990471553723,0.0678257482586646,0.0206480691758807
34,0.116623863338233,0.0938295676191619,0.0692613726425915
34.25,0.146876405135514,-0.104670079873035,-0.10303811316646
34.5,0.146413973854853,-0.146356794923457,-0.00409149357844671
34.75,0.282415092838893,0.22059023923315,-0.176346905326582
35,0.291597217751258,0.252907027460224,-0.145144661842964
35.25,0.100407751678753,-0.0986766438317665,-0.0185643895477583
35.5,0.0605820435786082,0.0145926172642744,-0.0587982952604817
35.75,0.131010309007806,-0.0286065475856359,0.127848998828898
36,0.429294222063985,-0.223831354885162,-0.36632370066349
36.25,0.195920387431349,0.126620092617552,0.149506355573174
36.5,0.0459920969532515,0.0327277456999201,0.0323135829576147
36.75,0.155040892674383,-0.119941239392708,-0.098243460312688
37,0.112006545378205,0.0797926360733309,0.0786040802759557
37.25,0.0717368545913378,0.0675107527891146,0.024258494687548
37.5,0.22849599135728,-0.0365183056956883,-0.225558931136549
37.75,0.318294094021255,-0.232681984073146,-0.217187072765843
38,0.277734249713103,-0.270079481090556,-0.0647563692431607
38.25,0.190490785330749,-0.016660261273459,0.189760836291965
38.5,0.222422111811396,-0.201147993864562,-0.0949267106082541
38.75,0.261348199278505,-0.0488752239872824,0.256737402312772
39,0.162254814438162,0.116279442565,0.113162343759465
39.25,0.112672079729989,-0.0964010949777252,-0.058325178420444
39.5,0.0709277532627271,0.00490778798323189,-0.0707577543454422
39.75,0.117505046288951,-0.108299025988834,-0.0455933862883462
40,0.33824061771709,-0.102667936319092,0.322282500805764
40.25,0.246784151804913,0.198827920969319,-0.14618438844517
40.5,0.129751954456,-0.0601218082565315,-0.114982337152786
40.75,0.175182574735859,-0.115395946125862,-0.131805576926024
41,0.273713313867237,0.211025877547235,-0.174318837747398
41.25,0.0566811001050814,-0.0483041734045176,-0.0296555886946889
41.5,0.00835490480368395,0.00768815462650159,0.00327058293238734
41.75,0.232775348847884,0.232741236969649,-0.00398492723799794
42,0.0904463055414799,-0.075898545953777,-0.0491929355518162
42.25,0.0937500767495796,0.0621316619551537,-0.0702049390943585
42.5,0.288508259282793,-0.118657574892839,0.262977937468027
42.75,0.138176731188227,-0.134160118664004,0.0330737297854951
43,0.404938375154085,0.353924188316469,0.196755575770953
43.25,0.0823363560060754,-0.0560857387604972,-0.0602798924024292
43.5,0.148208702776168,-0.117415764848741,-0.0904398017665875
43.75,0.310792740508419,-0.310679733593704,0.00838037510366855
44,0.0391484191584612,-0.0261807407181467,-0.0291061426172509
44.25,0.172632771735686,0.17188352953746,-0.0160663048300089
44.5,0.209063827730692,0.0453028068747464,-0.204096398191339
44.75,0.154671095633681,0.128923844625158,-0.0854505126467448
45,0.10989219572452,0.0523691654234036,0.0966114133734338
45.25,0.199246803737613,-0.0587345304822111,0.190393129415663
45.5,0.0299440320405078,-0.0211086933444936,0.0212383643468862
45.75,0.204624294606967,-0.0300122136376745,0.202411385489961
46,0.163686714176174,-0.119216729073156,0.112163772702644
46.25,0.237880801593131,0.233457536458693,-0.0456602062766752
46.5,0.215324302340918,-0.0665736175576114,-0.204774287018405
46.75,0.182200835190638,-0.181552740637415,-0.0153540454346597
47,0.0594752785132075,-0.00518521279246052,-0.0592488170558747
47.25,0.161991110614149,-0.0178415207917361,0.161005590132279
47.5,0.143170551140494,0.092175895902924,-0.109550951289188
47.75,0.155970135741413,0.0763924444321524,0.135981166625659
48,0.0554425551916935,-0.0365875495139642,-0.0416560697467631
48.25,0.103784482017817,0.103209020278016,-0.0109140661972863
48.5,0.223556437958097,-0.222208248037137,0.0245148007697117
48.75,0.199887503241819,0.168335031858974,0.107788362086483
49,0.235475204906701,0.227782729097441,0.0596958997819343
49.25,0.450361802189205,-0.133429342118399,-0.430142259645526
49.5,0.0598635931283106,0.0593153140236908,-0.00808352055127401
49.75,0.26188582072872,-0.143357779051423,0.21916370658528
50,0.128103735984563,-0.00670886187478867,-0.12792794200466
50.25,0.155269521580127,0.0024789437065869,-0.155249731625601
50.5,0.0364097705269472,0.0363577829917224,-0.00194499505186261
50.75,0.220232335425077,-0.038706515304306,-0.21680426019749
51,0.139354332924436,-0.0454888028983879,-0.131720912977727
51.25,0.060295434960398,-0.0146559698129871,0.0584871099123934
51.5,0.0696425951272623,0.0525238631010562,0.0457311148016455
51.75,0.267419476729316,0.190265052386293,0.187915902399511
52,0.298193402655694,-0.246856252397943,-0.167276107198321
52.25,0.333753601382886,-0.188957193508292,0.275112059818389
52.5,0.0898458425018124,-0.065144235849909,-0.0618749056596607
52.75,0.103293872361049,0.0734874415523811,0.0725893931743887
53,0.169656210602097,0.166908047086075,-0.0304127212491022
53.25,0.11742712038022,0.117262432284762,0.00621695869798322
53.5,0.231478275906915,-0.0315868877836374,0.229313019117933
53.75,0.229549937163041,-0.132438442950164,0.187491953108639
54,0.104865911692562,-0.0377263098558618,-0.0978446982711463
54.25,0.182561332542185,-0.168817505543586,-0.06949309290584
54.5,0.0574048361821944,-0.0531117045089366,-0.0217821500605421
54.75,0.2395837275865,-0.0905548896524364,-0.221811123445776
55,0.0787626841591076,0.071820713922699,-0.0323318027270544
55.25,0.111589642586843,-0.0836755415186679,0.0738285316406679
55.5,0.255259468399403,0.187140419355298,-0.173596830763321
55.75,0.0623059388554117,0.0584656426496005,-0.0215359849141736
56,0.179300353439607,0.156001110128033,-0.0883870487254171
56.25,0.207504711225853,0.156851360775268,0.1358523308739
56.5,0.158438615177471,0.0306987598379619,0.155436099165431
56.75,0.182499018513223,-0.0329659073058577,-0.179496910039675
57,0.253068907968651,-0.204984151182263,-0.148409467166123
57.25,0.262634742166051,-0.253992670767141,0.0668186425273872
57.5,0.264160220208928,-0.0373730139825979,-0.261503116170125
57.75,0.103718707430723,-0.0945705921059184,-0.042590766368262
58,0.0803582169167145,-0.0456033385487672,0.0661647832252194
58.25,0.205145530817073,0.110120050520418,0.173084555312134
58.5,0.147079271796194,-0.0886117146885415,0.117389421210155
58.75,0.0893104611828893,-0.00222615248961265,-0.0892827123344344
59,0.107578024201432,-0.0708086127690892,0.0809887130951033
59.25,0.0728698141512636,0.00368951670633062,0.0727763511101883
59.5,0.23315077993,-0.113850317309956,0.203463489182678
59.75,0.0999302133153232,-0.0476229141087185,0.087852749444964
60,0.204870291748361,-0.0594127622420057,0.196066213621403
60.25,0.13075600263614,0.12097213612272,0.0496273564406595
60.5,0.0505893762376674,0.049132709977422,0.0120524602629838
60.75,0.0855539869181036,0.065476446191122,0.0550665022655712
61,0.204052093925113,-0.067849678655836,0.192441362865479
61.25,0.375974601210415,0.239326436419708,0.289965097185806
61.5,0.146618891413898,0.0366698139225403,0.141959233818468
61.75,0.229889934647904,0.142985934829603,0.180012234287901
62,0.277590570470713,0.259225525541019,-0.099290743386473
62.25,0.0678095119399467,-0.061433440714305,0.0287064848341928
62.5,0.0663215002636359,0.0550282775314927,0.0370193202144024
62.75,0.201402684796133,0.0204135321056059,-0.200365488919783
63,0.112276491891276,0.109047630279565,0.0267324701780997
63.25,0.196783789088106,0.118725098122923,-0.156933778147263
63.5,0.124608255993878,-0.124040549716264,-0.0118810558420939
63.75,0.119676003822415,0.0615092626505246,0.102659419923801
64,0.0504157371986449,0.049722555788459,-0.00833150665524581
64.25,0.0715675755622155,-0.0465617861389467,0.0543499580809812
64.5,0.262889470962218,-0.163607474459362,0.205775285794539
64.75,0.129100644714672,-0.00830417169405929,-0.12883329227424
65,0.161441378122811,-0.137811745493314,-0.0840906735273219
65.25,0.204059849140065,0.0359911161062831,-0.200860801533027
65.5,0.145794925532157,-0.0469307660032145,-0.138035008288763
65.75,0.188689182833083,0.0956094665019853,-0.162672793156761
66,0.10774318520305,0.0935665042547726,0.0534219359368454
66.25,0.193664943550676,-0.150862717310738,0.12143537740752
66.5,0.294666558709675,0.0897218191818212,0.280674858126813
66.75,0.301715284734176,-0.153330324152632,-0.259849811886546
67,0.252819731439707,0.193735318582781,-0.162432887491646
67.25,0.130580912744413,0.0757090605908349,0.106393199583513
67.5,0.218602694300292,-0.211569897582012,-0.0550028762201028
67.75,0.0674636875187077,-0.0630184549641567,0.0240836763711935
68,0.457959145137479,-0.45363051443273,-0.06281667764653
68.25,0.179983536844132,0.1739561937215,0.046187836070234
68.5,0.336911603579482,0.309845547603676,0.132307086948042
68.75,0.0623976495297879,-0.0615625995233921,-0.0101741342022152
69,0.175599825585442,0.120692836159201,0.127548179310745
69.25,0.341500268578747,-0.340137408388551,-0.030479121609329
69.5,0.236984354238304,0.157546118790668,0.177033343208963
69.75,0.176827169663859,-0.101965491762872,-0.144467596439087
70,0.109570155546617,0.0603285871199566,0.0914662810144792
70.25,0.111526237816271,0.0666398661407403,0.0894272327772458
70.5,0.0728335594236732,0.0293008285469764,-0.0666797482357457
70.75,0.109513976400276,-0.0075386611240267,-0.109254197244121
71,0.194915155258782,0.123386408674052,-0.150889734256758
71.25,0.156923715601406,0.0145373980475485,0.156248893039785
71.5,0.0977321039982207,0.0141958964646784,0.0966956083567561
71.75,0.237154927710893,-0.23489066663044,-0.0326930339287553
72,0.147835220631317,-0.00358221078749246,-0.147791813795569
72.25,0.160575882803672,-0.0128370965860008,0.160061935167048
72.5,0.148182412615138,-0.10201451547258,-0.107475885859748
72.75,0.14414232267318,0.143959313228994,-0.00726122030071372
73,0.0209466981451364,-0.00964756484920859,-0.0185927043665997
73.25,0.128575189708833,-0.122646684745399,0.0385923584356425
73.5,0.180867706493228,0.0231677299964002,0.179377767682995
73.75,0.110501066224195,-0.0729017080991319,-0.0830411138708581
74,0.112480573259753,-0.0909186897860299,-0.0662244004007165
74.25,0.37808237236501,-0.284393743851139,0.249131448740393
74.5,0.110874862847227,0.095425468346721,0.0564554266851328
74.75,0.15988066431026,0.154364329115529,0.0416350899723169
75,0.367640021919979,-0.341913712769105,0.135108100193027
75.25,0.0255976152487271,0.0208257191849822,-0.0148837941013079
75.5,0.116468813711777,-0.0403774140668165,0.109245819145199
75.75,0.17253634597951,-0.0380358582532247,-0.168291604576407
76,0.283312578076701,0.232423859777884,0.162003599658826
76.25,0.0950779894377612,0.0837078543952447,-0.0450867961610885
76.5,0.131865861726656,0.131539717154998,-0.00926867302781283
76.75,0.551912909961887,-0.347108317921654,-0.429096347936216
77,0.136066746441883,0.110069144813625,0.0799933925226142
77.25,0.103257768808577,0.0264713852210227,0.0998069766289202
77.5,0.0239817070488472,0.0219864826482054,0.0095768916531875
77.75,0.0236728371695156,0.0195099786809852,0.0134076079716668
78,0.208342844921248,-0.0366477623322241,0.205094325972027
78.25,0.293035531946928,0.159993716450694,0.245503225395744
78.5,0.149918408091945,-0.110912319839494,0.100866180618901
78.75,0.156758026248533,0.15305004894728,0.033893381515733
79,0.369290003084854,0.161036352698759,0.332328752123394
79.25,0.147717622889891,-0.0855986473859159,-0.120388403419689
79.5,0.147700943555649,-0.0500023780737326,-0.138979606108955
79.75,0.22403112117885,0.205215886929325,-0.089868698713528
80,0.197505260831545,0.164268505737749,0.109654849773385
80.25,0.141884805056115,-0.0223922143631858,0.14010669734786
80.5,0.230278048997401,-0.214495598657456,-0.0837831606388122
80.75,0.0253708665060751,0.0170816742870578,-0.0187589250976689
81,0.274303964850512,0.139468552094033,-0.236201583630392
81.25,0.43250857804905,-0.430714049885717,-0.0393583195405375
81.5,0.204105414026673,-0.203027521809378,-0.0209486377347567
81.75,0.0715702227924724,0.0513772248605646,-0.0498264744507487
82,0.194691785166752,0.156896991194558,-0.11527456512827
82.25,0.30575621147106,-0.255321706414431,-0.168219163851087
82.5,0.11536671623944,0.111143026686192,0.0309306778927293
82.75,0.243378131323161,0.214628098920784,-0.114750572809045
83,0.169559006995444,0.0949501464919717,0.140480342163714
83.25,0.206288447577884,-0.177463201946752,-0.105174785756376
83.5,0.222628121594367,0.179736624996618,0.131369806879136
83.75,0.104403705298762,-0.104118774549568,0.00770807799694498
84,0.241029845387538,-0.213782208530162,0.111321847287524
84.25,0.244704668850276,0.24468087208473,0.0034125932924072
84.5,0.157502969359685,-0.153663084151751,0.0345664855906666
84.75,0.294916702911855,-0.0597974522001507,0.288790800349959
85,0.187051468575932,-0.0683839864125511,0.17410307952113
85.25,0.245830211822904,0.0455570792932263,-0.24157202977821
85.5,0.121719845697856,-0.0711899884117846,-0.0987304734448282
85.75,0.272542914696791,-0.0636144962762853,-0.265014784898762
86,0.0984122307345582,0.0951157288808824,-0.0252579745349935
86.25,0.236569320270917,-0.0682509664404604,-0.226510151810878
86.5,0.250017908771876,-0.0627640165923466,0.242011638000857
86.75,0.0279287103751526,0.0148935873959208,-0.0236261278608922
87,0.0465392075833113,0.0438342229024346,0.0156351765267368
87.25,0.0808571018841732,-0.0808536109255238,0.000751349061080198
87.5,0.0762405508944731,0.0601247552204121,0.0468789442114289
87.75,0.163202439821148,-0.158135799700656,0.040349785831025
88,0.0888260568151218,-0.0869505143338452,-0.018156993870215
88.25,0.220899628477355,0.0325582035807664,0.218487091703439
88.5,0.15300675652161,0.00744744369324933,-0.15282540078043
88.75,0.119698016021957,-0.119567799236854,0.00558179408863054
89,0.144324506701331,0.122485755076359,-0.0763334987928416
89.25,0.156122825631881,-0.141072915211922,0.0668787655156154
89.5,0.134845257395157,0.0720884873797984,-0.113958296886444
89.75,0.242712308037531,0.128943499056772,-0.205627912803446
90,0.180049769899103,-0.162128623947175,-0.0783085495825036
90.25,0.0397794280442369,0.0358979695462587,-0.0171388062006227
90.5,0.0450100341966299,0.0399940413207751,0.0206489669769198
90.75,0.190979966214451,0.17647592594615,0.0730040756171999
91,0.415070506851544,-0.398870019305908,0.114831325677719
91.25,0.0997190636269751,-0.0317673693683789,0.0945236790124766
91.5,0.233623155702295,-0.208638769594556,0.105117280702881
91.75,0.248166544639153,0.240776890720349,0.0601092569674409
92,0.268715874967492,-0.0531699876303396,-0.263403063526099
92.25,0.121561081474592,-0.0269299759756126,-0.118540596097815
92.5,0.0234635673129461,-0.00663106157252196,-0.0225070658565388
92.75,0.0479969999840531,0.0476872059443956,0.0054444831422263
93,0.124872052074133,-0.00422185005197021,0.124800662543689
93.25,0.103083603488243,0.0704394441753633,-0.0752629657427022
93.5,0.249332482905295,-0.132831895092269,0.21100325750546
93.75,0.298315154519218,0.0421960416673357,0.295315806355558
94,0.139485277291077,0.0105823581466898,-0.139083271017847
94.25,0.0566559617066646,-0.0483211866654932,-0.0295797382704041
94.5,0.264507013348715,-0.230833503452289,0.129150508301746
94.75,0.20407233360116,-0.196481308937226,-0.0551417498791754
95,0.358673284571121,-0.00687363497389751,0.358607415159367
95.25,0.157992007325935,0.0592761922867661,0.146450699577915
95.5,0.217633418536204,0.191907722216446,0.10264370909827
95.75,0.159496113402299,-0.045934560880323,0.152738424462121
96,0.116695218017626,-0.00741264087393568,0.116459549473005
96.25,0.433473165910571,0.382668122864065,0.203627339294668
96.5,0.0423098448900885,0.0384893246646803,-0.0175697143255143
96.75,0.147989862831365,0.105192570751059,-0.104093816145003
97,0.0663665204219087,-0.0337978751479656,0.0571158355309116
97.25,0.123280763946017,-0.11441733906139,0.0459001011025529
97.5,0.172869330357985,0.0112608765994655,0.172502168208489
97.75,0.194135451892583,-0.046807693768825,0.188408103556034
98,0.116078058230098,-0.0291997041849446,-0.112345417699084
98.25,0.124787265550731,0.12152009585089,-0.0283677272268881
98.5,0.284712087124823,0.280616698314845,0.0481169531646395
98.75,0.332629580772077,-0.196253483108159,-0.268564719150753
99,0.226845335884446,0.215195884339047,-0.0717602799330004
99.25,0.195014406580697,-0.0120201528426114,0.194643609449839
99.5,0.226732869918892,-0.223335513912919,-0.0391029733768383
99.75,0.277598500116532,0.27430978291516,-0.0426036414404485
100,0.191512589835788,-0.148475939865624,0.120962669227453
100.25,0.157622367559514,0.0955773049447309,0.125338699269493
100.5,0.0880531356215624,-0.0565340020012444,-0.0675074907733398
100.75,0.087587763506976,-0.0856612454393754,-0.0182693006414873
101,0.114373975966457,-0.0360426517878529,0.10854645839674
101.25,0.125462415854056,-0.0957235243685005,0.0811037895194131
101.5,0.0795626035035332,-0.0127081253708019,0.0785411447957083
101.75,0.186714557084751,-0.165917166999089,0.085637722542996
102,0.152301639200083,-0.125279231407085,0.0866077564718222
102.25,0.218896977866194,-0.102371637136368,0.193483681040476
102.5,0.112789573438459,0.0393387706926701,0.105706901367976
102.75,0.205549494390639,-0.189621477875029,-0.0793365601266979
103,0.201362856402147,-0.0633267602280326,0.191145811822945
103.25,0.232836041199326,-0.0463467156654916,0.228176694752984
103.5,0.174756376459498,-0.0687936810064735,0.160646259112478
103.75,0.026799702570579,0.0185775660484687,-0.0193157473991114
104,0.223403694824661,0.0247458094822794,-0.222028952558843
104.25,0.342563535167955,0.285173817603942,0.18980429231174
104.5,0.22693994861452,-0.0716116261079599,-0.215345107405148
104.75,0.192919287495445,0.101564516047514,0.16401981760685
105,0.0125061729910601,0.0115534853526811,0.00478762353237023
105.25,0.154594355493898,0.0594853631263932,-0.142691647703343
105.5,0.223906259353883,-0.178433083984409,0.135261404390392
105.75,0.290930273267656,0.290457495523739,0.0165791193273334
106,0.093214858354287,0.0750829529587644,-0.0552409267934723
106.25,0.275841283414471,0.221120491397468,-0.164906464154334
106.5,0.27802871165004,-0.198013393881636,-0.195168287242721
106.75,0.135706802698329,0.0980754694746974,0.0937951948978242
107,0.0444091398805157,0.0441797747273281,-0.00450768343717077
107.25,0.0278970461130476,0.0261290177745911,-0.00977341352694162
107.5,0.364777569053265,0.0376168250640661,0.362832811852111
107.75,0.295936266665799,-0.198731269862035,0.219280998509023
108,0.228330733755228,0.225749623878456,-0.0342349426162263
108.25,0.116753800684163,0.0920586098426501,0.0718099041082497
108.5,0.171601463177045,0.0815119862729781,0.151006153047936
108.75,0.113782324430677,-0.107643527968579,-0.0368685264056717
109,0.242628105331267,0.0503407322213332,-0.23734828454417
109.25,0.190409115350821,0.0767552385594808,0.174253449212231
109.5,0.253243993252513,0.171772245351128,-0.186082819855866
109.75,0.505140073859467,0.0720743820154141,0.499971776879299
110,0.137117721982733,0.0706570923006362,-0.117511041989055
110.25,0.123501420052113,0.0325245839822283,0.119141731528762
110.5,0.149339880534603,-0.104090967388004,-0.10708627562073
110.75,0.172183479040316,-0.171830662186477,-0.0110169862931659
111,0.0761059141504068,-0.0311458575135589,0.0694409513789534
111.25,0.18087884654237,-0.103135323669923,0.14859428703015
111.5,0.126127823568818,-0.0578756134534205,-0.112065343641989
111.75,0.0968199567072235,0.0574480153706942,0.0779347775178521
112,0.226177202324422,-0.0608455206190999,-0.217839274401778
112.25,0.113279238911386,0.0545308508199493,0.0992903433229807
112.5,0.265886522115263,-0.120920845736071,0.23679905343777
112.75,0.237194712366619,0.235400747161641,0.0291173455250362
113,0.277895190312843,0.100899154940303,-0.258930680552428
113.25,0.140747962113634,-0.014327589323653,0.140016816930373
113.5,0.0473374204016166,0.0205642994083642,0.0426373188664877
113.75,0.30550926492914,-0.0986546172284499,0.289142140576312
114,0.0899033730060353,0.000206129231526844,0.0899031367005747
114.25,0.272631085807888,0.248754633929364,-0.111574374510709
114.5,0.117830560346026,-0.0237553634826148,0.115411107165937
114.75,0.212274588075353,0.210982141902987,-0.0233888122953843
115,0.207373236178022,0.0561911362879014,0.199615167974832
115.25,0.180479931311477,0.165330452110524,0.0723798812594011
115.5,0.313133902801906,-0.310322587972894,-0.0418656479438605
115.75,0.0555891188211156,0.0536990339168981,-0.0143723306286747
116,4.05957398739946,-2.24253916877166,3.38395612201093
116.25,0.0604183863914058,-0.0544685923873659,-0.026144862927164
116.5,0.0515219943345449,-0.0125513530434292,-0.0499697852405639
116.75,0.23799285901547,0.235834190436733,0.0319818005029115
117,0.243374979403497,-0.103170709355413,0.220425010674273
117.25,0.0334002405132866,-0.0194462186446071,0.0271554901773385
